0.999416 0.001348
0.998678 0.000736
0.997470 0.000400
0.995782 0.000313
0.993606 0.000449
0.990937 0.000786
0.987769 0.001302
0.984099 0.001976
0.979924 0.002790
0.975245 0.003726
0.970062 0.004769
0.964376 0.005905
0.958189 0.007121
0.951507 0.008404
0.944333 0.009745
0.936673 0.011134
0.928534 0.012562
0.919922 0.014022
0.910845 0.015507
0.901313 0.017011
0.891334 0.018529
0.880919 0.020057
0.870077 0.021590
0.858821 0.023124
0.847162 0.024658
0.835113 0.026188
0.822685 0.027712
0.809893 0.029228
0.796750 0.030734
0.783270 0.032229
0.769468 0.033711
0.755359 0.035178
0.740958 0.036630
0.726281 0.038066
0.711344 0.039483
0.696164 0.040880
0.680756 0.042256
0.665139 0.043609
0.649329 0.044938
0.633344 0.046241
0.617201 0.047515
0.600919 0.048759
0.584515 0.049970
0.568009 0.051146
0.551418 0.052284
0.534761 0.053381
0.518056 0.054434
0.501323 0.055440
0.484581 0.056397
0.467848 0.057299
0.451143 0.058145
0.434486 0.058930
0.417894 0.059651
0.401388 0.060304
0.384985 0.060885
0.368705 0.061391
0.352566 0.061819
0.336586 0.062164
0.320785 0.062424
0.305179 0.062594
0.289787 0.062673
0.274626 0.062656
0.259714 0.062541
0.245068 0.062326
0.230704 0.062008
0.216640 0.061585
0.202891 0.061056
0.189473 0.060419
0.176401 0.059673
0.163691 0.058817
0.151357 0.057851
0.139413 0.056776
0.127873 0.055590
0.116751 0.054295
0.106058 0.052891
0.095809 0.051381
0.086014 0.049764
0.076685 0.048043
0.067835 0.046219
0.059473 0.044294
0.051610 0.042270
0.044257 0.040148
0.037422 0.037931
0.031116 0.035619
0.025348 0.033213
0.020128 0.030714
0.015463 0.028122
0.011363 0.025435
0.007837 0.022651
0.004894 0.019767
0.002542 0.016778
0.000792 0.013678
-0.000348 0.010460
-0.000867 0.007111
-0.000755 0.003621
0.000000 -0.000027
-0.000841 -0.003399
-0.000978 -0.006678
-0.000430 -0.009785
0.000783 -0.012742
0.002642 -0.015565
0.005132 -0.018270
0.008235 -0.020869
0.011936 -0.023369
0.016222 -0.025779
0.021078 -0.028103
0.026491 -0.030345
0.032449 -0.032506
0.038939 -0.034587
0.045949 -0.036588
0.053468 -0.038510
0.061482 -0.040349
0.069982 -0.042105
0.078955 -0.043775
0.088389 -0.045358
0.098273 -0.046851
0.108594 -0.048252
0.119342 -0.049558
0.130503 -0.050770
0.142064 -0.051883
0.154014 -0.052899
0.166339 -0.053814
0.179026 -0.054629
0.192060 -0.055344
0.205429 -0.055958
0.219117 -0.056471
0.233109 -0.056886
0.247392 -0.057202
0.261949 -0.057422
0.276765 -0.057546
0.291824 -0.057578
0.307109 -0.057519
0.322604 -0.057372
0.338291 -0.057140
0.354154 -0.056826
0.370176 -0.056433
0.386337 -0.055964
0.402622 -0.055422
0.419010 -0.054811
0.435486 -0.054135
0.452029 -0.053396
0.468621 -0.052599
0.485244 -0.051746
0.501880 -0.050841
0.518509 -0.049888
0.535113 -0.048889
0.551674 -0.047847
0.568173 -0.046765
0.584591 -0.045647
0.600911 -0.044494
0.617114 -0.043309
0.633182 -0.042095
0.649097 -0.040853
0.664843 -0.039586
0.680401 -0.038296
0.695755 -0.036985
0.710888 -0.035654
0.725783 -0.034305
0.740426 -0.032940
0.754800 -0.031560
0.768889 -0.030167
0.782680 -0.028763
0.796158 -0.027350
0.809309 -0.025930
0.822118 -0.024504
0.834574 -0.023075
0.846663 -0.021645
0.858373 -0.020217
0.869693 -0.018794
0.880610 -0.017379
0.891115 -0.015977
0.901195 -0.014590
0.910842 -0.013224
0.920044 -0.011884
0.928794 -0.010575
0.937080 -0.009303
0.944895 -0.008075
0.952230 -0.006897
0.959076 -0.005778
0.965425 -0.004725
0.971268 -0.003748
0.976597 -0.002855
0.981404 -0.002056
0.985680 -0.001362
0.989418 -0.000783
0.992607 -0.000330
0.995240 -0.000016
0.997306 0.000150
0.998795 0.000154
0.999697 -0.000015
1.000000 -0.000368
