0.999416 0.001348
0.998286 0.002007
0.996734 0.002774
0.994730 0.003642
0.992249 0.004600
0.989269 0.005641
0.985774 0.006757
0.981749 0.007942
0.977185 0.009191
0.972075 0.010496
0.966415 0.011854
0.960203 0.013259
0.953442 0.014707
0.946134 0.016195
0.938285 0.017717
0.929904 0.019271
0.920999 0.020853
0.911581 0.022460
0.901663 0.024087
0.891259 0.025733
0.880383 0.027393
0.869052 0.029064
0.857281 0.030744
0.845089 0.032429
0.832493 0.034115
0.819513 0.035800
0.806167 0.037481
0.792475 0.039153
0.778456 0.040814
0.764131 0.042460
0.749520 0.044088
0.734643 0.045695
0.719521 0.047276
0.704173 0.048829
0.688621 0.050350
0.672884 0.051835
0.656981 0.053281
0.640934 0.054684
0.624762 0.056041
0.608483 0.057348
0.592117 0.058601
0.575684 0.059798
0.559201 0.060935
0.542687 0.062008
0.526161 0.063014
0.509639 0.063951
0.493139 0.064814
0.476679 0.065601
0.460274 0.066309
0.443943 0.066936
0.427701 0.067478
0.411563 0.067933
0.395546 0.068298
0.379665 0.068572
0.363935 0.068753
0.348371 0.068838
0.332987 0.068826
0.317799 0.068716
0.302819 0.068505
0.288062 0.068193
0.273541 0.067779
0.259270 0.067263
0.245263 0.066643
0.231531 0.065920
0.218088 0.065093
0.204947 0.064162
0.192119 0.063129
0.179617 0.061993
0.167452 0.060756
0.155637 0.059418
0.144183 0.057981
0.133100 0.056447
0.122400 0.054818
0.112094 0.053095
0.102191 0.051282
0.092701 0.049380
0.083634 0.047393
0.075000 0.045325
0.066806 0.043178
0.059061 0.040957
0.051773 0.038666
0.044948 0.036309
0.038592 0.033892
0.032713 0.031420
0.027314 0.028899
0.022399 0.026333
0.017972 0.023731
0.014034 0.021100
0.010587 0.018445
0.007630 0.015776
0.005162 0.013101
0.003181 0.010429
0.001680 0.007770
0.000656 0.005133
0.000099 0.002530
0.000000 -0.000027
-0.001291 -0.001738
-0.001977 -0.003577
-0.002037 -0.005437
-0.001456 -0.007312
-0.000223 -0.009200
0.001668 -0.011095
0.004220 -0.012993
0.007432 -0.014889
0.011302 -0.016779
0.015821 -0.018658
0.020981 -0.020520
0.026771 -0.022362
0.033177 -0.024178
0.040185 -0.025963
0.047779 -0.027713
0.055940 -0.029423
0.064651 -0.031087
0.073892 -0.032703
0.083643 -0.034264
0.093884 -0.035768
0.104592 -0.037209
0.115748 -0.038584
0.127329 -0.039888
0.139314 -0.041119
0.151681 -0.042272
0.164410 -0.043344
0.177477 -0.044333
0.190864 -0.045235
0.204548 -0.046048
0.218509 -0.046768
0.232726 -0.047395
0.247181 -0.047927
0.261854 -0.048360
0.276725 -0.048695
0.291777 -0.048929
0.306990 -0.049063
0.322347 -0.049095
0.337831 -0.049025
0.353426 -0.048854
0.369114 -0.048581
0.384879 -0.048207
0.400707 -0.047733
0.416581 -0.047160
0.432487 -0.046489
0.448411 -0.045723
0.464338 -0.044864
0.480254 -0.043913
0.496145 -0.042874
0.512000 -0.041750
0.527804 -0.040544
0.543544 -0.039260
0.559209 -0.037901
0.574785 -0.036473
0.590261 -0.034980
0.605625 -0.033426
0.620864 -0.031817
0.635967 -0.030158
0.650923 -0.028455
0.665720 -0.026714
0.680346 -0.024942
0.694791 -0.023145
0.709043 -0.021330
0.723090 -0.019504
0.736923 -0.017674
0.750529 -0.015847
0.763898 -0.014032
0.777019 -0.012236
0.789882 -0.010467
0.802474 -0.008733
0.814786 -0.007042
0.826806 -0.005404
0.838524 -0.003825
0.849930 -0.002314
0.861012 -0.000879
0.871760 0.000470
0.882163 0.001727
0.892211 0.002883
0.901893 0.003931
0.911198 0.004862
0.920117 0.005670
0.928637 0.006348
0.936750 0.006889
0.944443 0.007287
0.951706 0.007536
0.958529 0.007632
0.964901 0.007570
0.970810 0.007347
0.976244 0.006960
0.981194 0.006406
0.985645 0.005686
0.989588 0.004799
0.993008 0.003746
0.995892 0.002532
0.998228 0.001158
1.000000 -0.000368
