Episode, CL, CD, cl_cd, Objective, Objective_Value, Reward, Invalid_code, Failed 
614,,,0,cl_cd,-100,-100,1,1
615,,,0,cl_cd,-100,-100,1,1
616,,,0,cl_cd,-100,-100,1,1
617,,,0,cl_cd,-100,-100,1,1
618,,,0,cl_cd,-100,-100,1,1
619,,,0,cl_cd,-100,-100,1,1
620,,,0,cl_cd,-100,-100,1,1
621,,,0,cl_cd,-100,-100,1,1
622,,,0,cl_cd,-100,-100,1,1
623,,,0,cl_cd,-100,-100,1,1
624,,,0,cl_cd,-100,-100,1,1
625,,,0,cl_cd,-100,-100,1,1
626,,,0,cl_cd,-100,-100,1,1
627,,,0,cl_cd,-100,-100,1,1
628,,,0,cl_cd,-100,-100,1,1
629,,,0,cl_cd,-100,-100,1,1
630,,,0,cl_cd,-100,-100,1,1
631,,,0,cl_cd,-100,-100,1,1
632,,,0,cl_cd,-100,-100,1,1
633,,,0,cl_cd,-100,-100,1,1
634,,,0,cl_cd,-100,-100,1,1
635,,,0,cl_cd,-100,-100,1,1
636,,,0,cl_cd,-100,-100,1,1
637,,,0,cl_cd,-100,-100,1,1
638,,,0,cl_cd,-100,-100,1,1
639,,,0,cl_cd,-100,-100,1,1
640,,,0,cl_cd,-100,-100,1,1
641,,,0,cl_cd,-100,-100,1,1
642,,,0,cl_cd,-100,-100,1,1
643,,,0,cl_cd,-100,-100,1,1
644,,,0,cl_cd,-100,-100,1,1
645,,,0,cl_cd,-100,-100,1,1
646,,,0,cl_cd,-100,-100,1,1
647,,,0,cl_cd,-100,-100,1,1
648,,,0,cl_cd,-100,-100,1,1
649,,,0,cl_cd,-100,-100,1,1
650,,,0,cl_cd,-100,-100,1,1
651,,,0,cl_cd,-100,-100,1,1
652,,,0,cl_cd,-100,-100,1,1
653,,,0,cl_cd,-100,-100,1,1
654,,,0,cl_cd,-100,-100,1,1
655,,,0,cl_cd,-100,-100,1,1
656,,,0,cl_cd,-100,-100,1,1
657,,,0,cl_cd,-100,-100,1,1
658,,,0,cl_cd,-100,-100,1,1
659,,,0,cl_cd,-100,-100,1,1
660,,,0,cl_cd,-100,-100,1,1
661,,,0,cl_cd,-100,-100,1,1
662,,,0,cl_cd,-100,-100,1,1
663,,,0,cl_cd,-100,-100,1,1
664,,,0,cl_cd,-100,-100,1,1
665,,,0,cl_cd,-100,-100,1,1
666,,,0,cl_cd,-100,-100,1,1
667,,,0,cl_cd,-100,-100,1,1
668,,,0,cl_cd,-100,-100,1,1
669,,,0,cl_cd,-100,-100,1,1
670,,,0,cl_cd,-100,-100,1,1
671,,,0,cl_cd,-100,-100,1,1
672,,,0,cl_cd,-100,-100,1,1
673,,,0,cl_cd,-100,-100,1,1
674,,,0,cl_cd,-100,-100,1,1
675,,,0,cl_cd,-100,-100,1,1
676,,,0,cl_cd,-100,-100,1,1
677,,,0,cl_cd,-100,-100,1,1
678,,,0,cl_cd,-100,-100,1,1
679,,,0,cl_cd,-100,-100,1,1
680,,,0,cl_cd,-100,-100,1,1
681,,,0,cl_cd,-100,-100,1,1
682,,,0,cl_cd,-100,-100,1,1
683,,,0,cl_cd,-100,-100,1,1
684,,,0,cl_cd,-100,-100,1,1
685,,,0,cl_cd,-100,-100,1,1
686,,,0,cl_cd,-100,-100,1,1
687,,,0,cl_cd,-100,-100,1,1
688,,,0,cl_cd,-100,-100,1,1
689,,,0,cl_cd,-100,-100,1,1
690,,,0,cl_cd,-100,-100,1,1
691,,,0,cl_cd,-100,-100,1,1
692,,,0,cl_cd,-100,-100,1,1
693,,,0,cl_cd,-100,-100,1,1
694,,,0,cl_cd,-100,-100,1,1
695,,,0,cl_cd,-100,-100,1,1
696,,,0,cl_cd,-100,-100,1,1
697,,,0,cl_cd,-100,-100,1,1
698,,,0,cl_cd,-100,-100,1,1
699,,,0,cl_cd,-100,-100,1,1
700,,,0,cl_cd,-100,-100,1,1
701,,,0,cl_cd,-100,-100,1,1
702,,,0,cl_cd,-100,-100,1,1
703,,,0,cl_cd,-100,-100,1,1
704,,,0,cl_cd,-100,-100,1,1
